Date,spy_weight,bond_weight,spy_risk_contrib,bond_risk_contrib,spy_risk_contrib_scaled,bond_risk_contrib_scaled
1993-04-28,0.6280151318387044,0.37198486816129556,7.338794815054689,1.8345466246370257,0.800013262702813,0.19998673729718694
1993-07-23,0.6338121308477666,0.36618786915223345,8.694059401270419,2.1733449753699174,0.8000125052821666,0.19998749471783325
1993-10-18,0.6535055846197104,0.3464944153802895,7.383546246307118,1.8457916364281137,0.8000082281220925,0.19999177187790745
1994-01-12,0.654220620100184,0.345779379899816,7.585345255643198,1.8962425220721977,0.8000079135976633,0.19999208640233676
1994-04-08,0.7186140463105287,0.2813859536894714,11.602415643142542,2.90038934323537,0.8000118359200427,0.1999881640799574
1994-07-06,0.6876744910578747,0.31232550894212546,11.02895049514634,2.7569251320350334,0.8000181340241275,0.19998186597587256
1994-09-29,0.6496088771078475,0.3503911228921526,8.38014098048873,2.09484498830004,0.8000145303734217,0.19998546962657832
1994-12-23,0.7063410219919067,0.2936589780080932,12.123619961335665,3.03064023072934,0.8000139767749119,0.1999860232250881
1995-03-22,0.6288135872074752,0.37118641279252484,9.806660133444984,2.451480841208734,0.8000120208865533,0.1999879791134468
1995-06-16,0.7082504760510533,0.29174952394894665,10.017753552241198,2.504202497875786,0.8000150705007153,0.19998492949928467
1995-09-12,0.652114224617565,0.3478857753824349,9.57553476862858,2.393729442143501,0.8000103097407445,0.1999896902592555
1995-12-06,0.6541948539218334,0.34580514607816665,8.915101445154752,2.228618789610269,0.8000112401729491,0.1999887598270509
1996-03-04,0.724343708693591,0.27565629130640895,7.499063013340954,1.874671433878322,0.8000080496803017,0.1999919503196983
1996-05-29,0.6874893070995519,0.312510692900448,8.799049275954484,2.1996265900021386,0.8000098723874137,0.19999012761258636
1996-08-22,0.6478260689728282,0.3521739310271718,8.738356048582775,2.1843178425591403,0.8000198610405661,0.19998013895943384
1996-11-15,0.6319495592226253,0.3680504407773746,9.261653736102362,2.3151687082647694,0.8000169114288137,0.1999830885711863
1997-02-12,0.6504383878286601,0.34956161217133996,9.593693562921763,2.3980958758495405,0.8000218492749609,0.1999781507250392
1997-05-09,0.6503792439685215,0.3496207560314784,10.732602203944548,2.6828508231424193,0.8000178735876075,0.19998212641239246
1997-08-05,0.5834200844070467,0.41657991559295326,9.853331623237777,2.463149632237977,0.8000119042812742,0.1999880957187258
1997-10-29,0.5484427135397439,0.45155728646025595,7.0831838135919085,1.7705768831600437,0.8000197945479158,0.19998020545208423
1998-01-27,0.6537750017845975,0.3462249982154026,5.181750055415101,1.2953455745358193,0.8000113556227307,0.19998864437726926
1998-04-23,0.6221943000863426,0.37780569991365737,9.204775609348209,2.3008988635876637,0.8000205143123131,0.1999794856876869
1998-07-20,0.6661480627146985,0.33385193728530144,9.1562159568379,2.288769958326038,0.8000198536466916,0.19998014635330846
1998-10-13,0.5681925288428591,0.43180747115714085,7.688171788583497,1.9217971124819182,0.8000204649706144,0.1999795350293857
1999-01-08,0.7501539710664279,0.24984602893357216,8.112712631067037,2.028067815177481,0.8000087048597384,0.1999912951402616
1999-04-07,0.5891633994825821,0.4108366005174178,8.682304519887758,2.1703445522228892,0.8000170706891938,0.1999829293108061
1999-07-01,0.6737669654627026,0.32623303453729746,8.193501576599822,2.0482425875672368,0.8000103737473296,0.19998962625267025
1999-09-27,0.7339933166520761,0.2660066833479239,8.09418839477395,2.023440017008856,0.8000084669395059,0.19999153306049416
1999-12-21,0.6017649908957936,0.3982350091042063,9.84236852109737,2.4602508692365483,0.8000221911140688,0.19997780888593125
2000-03-17,0.5925070229226546,0.40749297707734544,7.33543412315968,1.8337051459195923,0.8000133827061255,0.19998661729387449
2000-06-13,0.6399011972191365,0.3600988027808635,8.90984221612643,2.22719355819269,0.8000191789516944,0.19998082104830564
2000-09-07,0.5050505765376786,0.49494942346232135,6.686102546434749,1.6713527649908766,0.8000165477755006,0.19998345222449956
2000-12-01,0.5512594039927471,0.4487405960072529,6.838570684531504,1.7095202293346776,0.8000114591011661,0.19998854089883394
2001-03-01,0.6438678470399555,0.35613215296004447,11.151937827188027,2.7876318786190657,0.8000202346663711,0.199979765333629
2001-05-25,0.6436432417693638,0.3563567582306361,9.489464250988178,2.3720831428342293,0.8000190814842901,0.19998091851570984
2001-08-21,0.6003118329213734,0.39968816707862664,9.209183202779272,2.302061810852086,0.8000162616531891,0.199983738346811
2001-11-20,0.7155130933160037,0.2844869066839963,7.075423883132623,1.7687325495791568,0.800011164090544,0.19998883590945613
2002-02-19,0.5391734652721498,0.46082653472785023,12.213730029458866,3.0529658121582672,0.8000244555972709,0.19997554440272916
2002-05-15,0.5313595115100711,0.46864048848992895,7.457380385390957,1.8641601554223695,0.8000158721339726,0.19998412786602726
2002-08-09,0.4982493573856086,0.5017506426143914,8.489015311922962,2.1220098754701944,0.8000183923800943,0.1999816076199057
2002-11-04,0.5536588834335374,0.4463411165664627,10.318255387688827,2.579335100529604,0.8000141884729748,0.1999858115270252
2003-01-31,0.6392772229699029,0.36072277703009714,9.020605559807855,2.254998764093236,0.8000108287488169,0.1999891712511831
2003-04-29,0.6804709101680082,0.31952908983199174,7.453741610184325,1.863277307459372,0.8000135747357052,0.1999864252642948
2003-07-24,0.6092144439449946,0.39078555605500537,7.13172197264923,1.7828149453938946,0.8000103693793161,0.19998963062068395
2003-10-17,0.5241574258400769,0.47584257415992315,8.154595770569816,2.0383840389870858,0.8000207910668179,0.19997920893318202
2004-01-14,0.5501294742490562,0.44987052575094366,8.779224941596734,2.194541547913195,0.8000192960173695,0.19998070398263046
2004-04-12,0.6535168244372768,0.3464831755627232,7.691644225174398,1.9227710250357397,0.8000116517753157,0.19998834822468423
2004-07-08,0.690249120768432,0.30975087923156785,7.975484758690845,1.9937225528622116,0.8000119276733529,0.1999880723266471
2004-10-01,0.6984989796928944,0.3015010203071057,12.086581589027535,3.0213070596958773,0.8000179158090914,0.19998208419090857
2004-12-28,0.6631360648453386,0.3368639351546614,9.05069025548151,2.262401249155793,0.8000191858937566,0.19998081410624333
2005-03-24,0.6624091136856135,0.33759088631438644,7.660809451213231,1.9150535684394006,0.8000124307846594,0.19998756921534055
2005-06-20,0.6213288011240712,0.37867119887592887,7.951890744213999,1.9877978481911094,0.8000140718985924,0.1999859281014076
2005-09-14,0.5704808277437892,0.4295191722562109,5.9313236219998835,1.4826987653548123,0.8000142584026058,0.19998574159739424
2005-12-08,0.5810170313952776,0.4189829686047223,7.18574723277281,1.796284425634812,0.8000135722129856,0.19998642778701428
2006-03-08,0.47398189211652475,0.5260181078834752,6.98653602092213,1.7464356203858642,0.8000181734101808,0.19998182658981922
2006-06-02,0.5421813017024169,0.45781869829758304,8.415088667134304,2.1036065500349705,0.8000125959918174,0.19998740400818268
2006-08-28,0.6240809860804792,0.37591901391952076,10.091033174768855,2.5225649440774847,0.800012262931665,0.19998773706833484
2006-11-21,0.561058790047604,0.43894120995239605,9.577006050756632,2.394081187493862,0.8000113824378291,0.19998861756217085
2007-02-21,0.5933912791372404,0.40660872086275957,11.331659306617759,2.832542737516082,0.8000210157486993,0.19997898425130067
2007-05-17,0.4700245577895501,0.5299754422104499,7.19454217638996,1.7984544638639601,0.8000161085556482,0.19998389144435175
2007-08-13,0.6146120268816454,0.38538797311835443,6.323601976185054,1.580792127427754,0.8000109677343603,0.19998903226563972
2007-11-06,0.6655707397519611,0.3344292602480389,9.389732848815669,2.34727194017724,0.8000109923803953,0.19998900761960473
2008-02-04,0.6059319705813488,0.394068029418651,12.46982951218837,3.1170402042653995,0.8000214115490426,0.1999785884509574
2008-04-30,0.5809927376686769,0.4190072623313231,11.237093711866905,2.8088002572729183,0.8000269499795369,0.19997305002046306
2008-07-25,0.5009772774472401,0.4990227225527598,8.09801577205032,2.024317663753233,0.8000147222385453,0.19998527776145464
2008-10-20,0.7202227460710205,0.27977725392897956,11.52428854555769,2.8807318184713404,0.8000188999617901,0.1999811000382099
2009-01-15,0.6293542105445706,0.3706457894554294,11.704139740235737,2.925543677915282,0.8000268635830106,0.1999731364169894
2009-04-14,0.5770578594544878,0.4229421405455121,10.507383387299258,2.6265792047160015,0.8000162413807376,0.19998375861926238
2009-07-09,0.5708722716544973,0.4291277283455027,9.364840637806898,2.3410239790207723,0.8000127239080271,0.19998727609197295
2009-10-02,0.5862430156783501,0.41375698432164987,7.772073843109805,1.9428011745004783,0.8000178930785279,0.19998210692147217
2009-12-29,0.5698877870248492,0.43011221297515084,10.123636660070133,2.530561181146127,0.8000219995846927,0.1999780004153074
2010-03-26,0.5579485910630635,0.44205140893693656,9.364173814649766,2.3408567406119376,0.8000127612174694,0.19998723878253047
2010-06-22,0.48112069647255573,0.5188793035274444,5.722447310829357,1.430424257254018,0.8000209784785353,0.19997902152146466
2010-09-16,0.557593379606847,0.4424066203931531,10.845311666199459,2.7110351620717723,0.8000172763049987,0.19998272369500125
2010-12-10,0.5016974922667796,0.4983025077332203,5.657540571498743,1.4142321836176543,0.8000173036393932,0.1999826963606068
2011-03-09,0.786632720940897,0.21336727905910302,8.588938871160552,2.147040811338363,0.8000144490923053,0.19998555090769474
2011-06-03,0.5888736229541298,0.4111263770458703,9.75861204768779,2.4394270090501085,0.8000148222428728,0.19998517775712718
2011-08-29,0.6726238558332521,0.32737614416674793,6.830853187545323,1.7076085377156014,0.8000098152734393,0.19999018472656083
2011-11-22,0.502294878656538,0.4977051213434622,6.183140504522526,1.5455230525947994,0.8000271274363434,0.19997287256365653
2012-02-21,0.704014189511064,0.2959858104889361,12.90815502157539,3.2267119792244143,0.800016202236779,0.19998379776322087
2012-05-16,0.5772629025701919,0.42273709742980814,11.042015293868705,2.760244393379976,0.8000150369631106,0.1999849630368894
2012-08-10,0.5563031464448257,0.4436968535551743,14.021584043868314,3.5049784273695073,0.8000190606046454,0.1999809393953546
2012-11-07,0.7027632715603175,0.2972367284396826,14.037317249358393,3.5089347099313635,0.8000179914164758,0.19998200858352427
2013-02-05,0.5801946688818594,0.4198053311181406,5.0114168346038,1.2526962991065265,0.80002016688282,0.19997983311717998
2013-05-02,0.6884574124301683,0.3115425875698316,9.903769101693978,2.4757649423811956,0.8000114597555397,0.19998854024446042
2013-07-29,0.6190424790310624,0.3809575209689377,7.411008117638909,1.852555373562257,0.8000169831704749,0.1999830168295251
2013-10-22,0.6088821918662363,0.39111780813376384,9.986971739673104,2.496368680303997,0.8000239842607307,0.1999760157392693
2014-01-17,0.47361811441226137,0.5263818855877386,6.960379454921562,1.7398864429955618,0.8000191645393163,0.1999808354606837
2014-04-15,0.5311807192559287,0.46881928074407136,6.422150664733381,1.6053636697784035,0.8000173400031633,0.1999826599968368
2014-07-11,0.557922350611785,0.442077649388215,10.926487899354337,2.7313327685888638,0.8000169401111203,0.19998305988887968
2014-10-06,0.5391245293349375,0.4608754706650624,8.924559204468373,2.230833534768329,0.800021963644377,0.19997803635562286
2014-12-31,0.6943024322032567,0.3056975677967433,13.176255530658437,3.293757161388323,0.800014898411168,0.19998510158883193
2015-03-30,0.6074523192901042,0.3925476807098957,5.902619960860192,1.4755233547732616,0.8000142730154355,0.19998572698456454
2015-06-24,0.513624035124365,0.48637596487563506,11.451766764940217,2.8624855608138984,0.8000254923784087,0.19997450762159139
2015-09-18,0.631271078105055,0.368728921894945,11.345700267141732,2.8360161098663963,0.8000230695302692,0.19997693046973075
2015-12-14,0.6557308154000592,0.3442691845999408,12.842138098491574,3.2101905349369217,0.8000171434160777,0.1999828565839224
2016-03-11,0.5845522983568063,0.4154477016431937,11.817584003188497,2.9539456192574645,0.8000243918701,0.1999756081299001
2016-06-07,0.6659142958600397,0.3340857041399603,8.618341301213034,2.154322733405271,0.8000195006098505,0.19998049939014945
2016-08-31,0.577903672778797,0.422096327221203,14.906377622777587,3.7261326729023625,0.8000198248238034,0.19998017517619657
2016-11-25,0.4934419781210365,0.5065580218789635,6.690964110126913,1.6725885705093781,0.8000145829915274,0.1999854170084727
2017-02-23,0.5849943790744209,0.41500562092557913,9.163606334518981,2.2907392017956107,0.8000113411514344,0.19998865884856576
2017-05-19,0.6029825240909613,0.3970174759090388,10.31218764019686,2.5778102671348684,0.8000146869171615,0.19998531308283846
2017-08-15,0.5859033127606228,0.41409668723937726,9.640426792809748,2.409780607355625,0.8000216488122392,0.1999783511877608
2017-11-08,0.41830818283269716,0.5816918171673028,2.691818613784328,0.6728107922299906,0.8000342055421222,0.1999657944578778
2018-02-06,0.5706405902901477,0.42935940970985237,9.414250407703326,2.3533676622118036,0.8000132526200541,0.1999867473799459
2018-05-03,0.6039633683526722,0.39603663164732783,7.351988268283732,1.8378965906799059,0.8000087466942247,0.1999912533057753
2018-07-30,0.5072873539914082,0.4927126460085917,10.722691047513155,2.6801665130625856,0.8000302173660155,0.1999697826339844
2018-10-23,0.533095833093902,0.46690416690609793,8.138950842655698,2.0344437039694774,0.8000231196533742,0.19997688034662572
2019-01-22,0.521034838225151,0.47896516177484916,7.814529797837707,1.9534870807362064,0.8000119056897651,0.19998809431023493
2019-04-17,0.6277641617199512,0.37223583828004875,8.558905195430386,2.1395660650949107,0.8000119818062812,0.19998801819371878
2019-07-15,0.6028936811253969,0.3971063188746032,9.688571892622775,2.4217920465657006,0.8000231819021628,0.19997681809783716
2019-10-08,0.5577173375765835,0.4422826624234165,10.110111536617337,2.5272317553870716,0.800018746267181,0.19998125373281897
2020-01-03,0.5804904972908443,0.41950950270915555,12.677882382146679,3.168900868311395,0.8000287617854688,0.19997123821453122
2020-03-31,0.5712399037776664,0.4287600962223336,9.147155143565493,2.2864942500022853,0.8000206083554917,0.1999793916445083
2020-06-25,0.6142544563247706,0.38574554367522934,10.210172091600661,2.552296352836813,0.8000154622165407,0.19998453778345932
2020-09-21,0.7703989077067885,0.22960109229321143,7.487427384219663,1.8717044259502054,0.800013028567846,0.19998697143215402
2020-12-15,0.5701497240775227,0.42985027592247727,8.716547058609816,2.178921004941595,0.8000158421618677,0.1999841578381323
2021-03-15,0.691502037348909,0.308497962651091,11.514490102409123,2.878351474149231,0.8000150659035109,0.19998493409648913
2021-06-09,0.6328151569640483,0.36718484303595167,6.387304421410227,1.5966445733728538,0.8000181896933282,0.1999818103066719
2021-09-02,0.5825152059853298,0.41748479401467026,7.981116253522863,1.9951181821597455,0.8000129011580077,0.19998709884199234
2021-11-29,0.5355591707111258,0.46444082928887415,6.151568101520977,1.537720931762208,0.800017800721736,0.19998219927826402
2022-02-24,0.6183796023314123,0.3816203976685877,7.743582829872654,1.9357641357034978,0.8000108744331728,0.1999891255668273
2022-05-20,0.6301048795290529,0.36989512047094697,8.902962056846116,2.225528358925685,0.8000152513254121,0.19998474867458801
2022-08-17,0.8189245322272624,0.1810754677727377,9.811801865224846,2.452810627462257,0.8000091214520826,0.19999087854791742
2022-11-10,0.7086813506003043,0.29131864939969576,10.564231978036933,2.6407446772211536,0.8000189817700559,0.1999810182299441
